time,open,high,low,close,Volume
1634931000,148.95,149.18,148.905,148.93,138096
1634931900,148.93,148.99,148.64,148.69,332294
1634932800,148.61,148.69,148.61,148.65,1155
1634933700,148.56,148.65,148.56,148.65,300
1634934600,148.61,148.61,148.61,148.61,300
1634936400,148.52,148.52,148.52,148.52,125
1635166800,148.42,148.53,148.42,148.53,500
1635167700,148.71,148.71,148.71,148.71,100
1635168600,148.68,149.37,148.05,148.3,243454
1635169500,148.28,148.49,147.94,148.37,129461
1635170400,148.35,148.44,147.94,147.96,78983
1635171300,147.95,148.19,147.64,147.93,82027
1635172200,147.89,148.08,147.75,147.85,61537
1635173100,147.85,148.08,147.79,148.08,42789
1635174000,148.07,148.29,147.83,148.23,61266
1635174900,148.24,148.32,147.99,148.31,46290
1635175800,148.31,148.4,148.2,148.2,65071
1635176700,148.2,148.5,148.15,148.5,43811
1635177600,148.55,148.9,148.49,148.64,79339
1635178500,148.63,148.7,148.49,148.63,46303
1635179400,148.64,148.9,148.57,148.75,43778
1635180300,148.75,149.08,148.75,148.96,54603
1635181200,148.98,149.08,148.92,149.03,36841
1635182100,149.03,149.03,148.71,148.73,32555
1635183000,148.72,148.87,148.71,148.86,40406
1635183900,148.85,148.91,148.78,148.8,29654
1635184800,148.79,148.95,148.75,148.9,61364
1635185700,148.9,148.955,148.82,148.88,39908
1635186600,148.89,148.95,148.64,148.68,81792
1635187500,148.68,148.79,148.65,148.69,32798
1635188400,148.7,148.78,148.58,148.62,41348
1635189300,148.61,148.66,148.46,148.57,50462
1635190200,148.57,148.6,148.5,148.54,50245
1635191100,148.535,148.65,148.42,148.64,266326
1635192000,148.5,148.5,148.5,148.5,499
1635192900,148.5,148.77,147.85,148.5,10684
1635193800,148.33,148.5,148.33,148.44,1100
1635246000,148.85,148.85,148.85,148.85,1303
1635247800,149,149,149,149,200
1635251400,149,149.04,149,149.04,400
1635253200,149.15,149.23,149.15,149.23,974
1635254100,149.19,149.34,149.12,149.34,1429
1635255000,149.35,150.83,149.17,150.46,409652
1635255900,150.435,150.52,149.49,149.625,143766
1635256800,149.64,149.89,149.02,149.04,136781
1635257700,149.05,149.66,149.05,149.28,99734
1635258600,149.3,149.68,149.215,149.39,80869
1635259500,149.36,149.55,149.1,149.38,107822
1635260400,149.4,149.97,149.4,149.83,107565
1635261300,149.86,150.03,149.84,149.94,71843
1635262200,149.95,149.98,149.44,149.88,122003
1635263100,149.88,149.91,149.48,149.62,176030
1635264000,149.61,149.75,149.38,149.71,137408
1635264900,149.72,149.85,149.63,149.65,56949
1635265800,149.65,149.73,149.35,149.5,79623
1635266700,149.49,149.52,149.21,149.47,96079
1635267600,149.45,149.58,149.29,149.52,53873
1635268500,149.52,149.63,149.39,149.59,71807
1635269400,149.55,149.9,149.54,149.64,63530
1635270300,149.64,149.71,149.46,149.61,56985
1635271200,149.62,149.71,149.45,149.56,49023
1635272100,149.57,149.7,149.12,149.17,74297
1635273000,149.17,149.485,149.14,149.18,53303
1635273900,149.17,149.36,149.17,149.36,28768
1635274800,149.37,149.45,149.26,149.31,52159
1635275700,149.35,149.6,149.275,149.33,59817
1635276600,149.34,149.8,149.28,149.78,95217
1635277500,149.78,149.835,149.25,149.25,347818
1635278400,149.32,149.42,149.32,149.42,600
1635279300,149.5,149.5,149.49,149.49,678
1635280200,149.46,149.46,149.46,149.46,472
1635282900,149.29,149.29,149.29,149.29,300
1635283800,149.42,149.42,149.42,149.42,200
1635284700,149.3,149.3,149.3,149.3,400
1635333300,149,149,149,149,100
1635336000,148.9,148.9,148.9,148.9,100
1635337800,149.32,149.32,149.32,149.32,333
1635340500,149.54,149.54,149.45,149.45,1280
1635341400,149.35,149.69,148.49,148.78,280005
1635342300,148.76,149.53,148.72,149.42,142880
1635343200,149.4,149.41,148.5,148.69,124692
1635344100,148.67,149.06,148.57,148.72,91391
1635345000,148.73,148.97,148.7,148.88,62116
1635345900,148.88,149.09,148.77,148.8,84084
1635346800,148.78,149.07,148.7,149.02,56665
1635347700,149.03,149.39,148.97,149.33,74143
1635348600,149.33,149.51,149.22,149.41,98247
1635349500,149.405,149.43,149.04,149.17,41661
1635350400,149.19,149.35,149.17,149.34,68218
1635351300,149.34,149.41,149.225,149.38,42133
1635352200,149.39,149.41,149.24,149.36,35505
1635353100,149.36,149.5,149.27,149.44,49063
1635354000,149.42,149.67,149.4,149.66,61543
1635354900,149.67,149.71,149.54,149.63,41961
1635355800,149.645,149.665,149.57,149.66,26119
1635356700,149.65,149.65,149.41,149.59,42911
1635357600,149.61,149.67,149.53,149.61,38478
1635358500,149.62,149.68,149.53,149.55,40875
1635359400,149.58,149.73,149.47,149.64,64417
1635360300,149.66,149.66,149.48,149.49,41187
1635361200,149.47,149.54,148.945,148.98,68520
1635362100,148.98,149.26,148.96,149.19,100805
1635363000,149.185,149.29,149.07,149.26,100166
1635363900,149.26,149.32,148.81,148.81,291898
1635364800,148.93,148.93,148.93,148.93,200
1635365700,148.96,149,148.96,149,500
1635372900,149.1,149.1,149.1,149.1,807
1635373800,149.1,149.1,149.1,149.1,200
1635418800,149.65,149.65,149.65,149.65,200
1635419700,149.72,149.72,149.72,149.72,200
1635420600,149.68,149.68,149.68,149.68,200
1635422400,149.69,149.69,149.69,149.69,200
1635424200,149.77,149.78,149.77,149.78,628
1635425100,149.75,149.76,149.64,149.76,737
1635426000,149.86,149.86,149.78,149.78,402
1635426900,149.75,149.91,149.75,149.78,3520
1635427800,149.82,151.22,149.77,151.01,497819
1635428700,151.01,152.1,150.86,152.06,427311
1635429600,152.06,152.24,151.71,151.86,282621
1635430500,151.86,152.51,151.78,152.44,185743
1635431400,152.45,152.54,152.31,152.51,160452
1635432300,152.51,152.92,152.5,152.56,178116
1635433200,152.58,152.79,152.33,152.62,123643
1635434100,152.63,153.125,152.61,153.1,158610
1635435000,153.1,153.15,152.82,153.1,112808
1635435900,153.09,153.16,152.55,152.63,96397
1635436800,152.63,152.835,152.53,152.8,98697
1635437700,152.8,152.82,152.65,152.67,100055
1635438600,152.67,152.73,152.57,152.7,58804
1635439500,152.7,152.72,151.97,152.19,103904
1635440400,152.23,152.41,152.16,152.28,70479
1635441300,152.3,152.42,152.16,152.4,52467
1635442200,152.4,152.66,152.38,152.63,89455
1635443100,152.63,152.7,152.43,152.49,60486
1635444000,152.51,152.63,152.46,152.48,56426
1635444900,152.5,152.81,152.49,152.79,114388
1635445800,152.79,152.88,152.61,152.61,97039
1635446700,152.59,152.71,152.54,152.61,66581
1635447600,152.61,152.61,152.39,152.39,79976
1635448500,152.385,152.54,152.23,152.33,140399
1635449400,152.34,152.55,152.2,152.21,220737
1635450300,152.21,152.69,152.18,152.55,423261
1635451200,152.42,152.42,151,151.67,2132
1635452100,152.4,152.4,152.4,152.4,471
1635453000,148,149.56,144.48,146.9,202692
1635453900,146.92,147.19,146.12,146.85,32675
1635454800,147.2,147.6,146.61,147.13,13677
1635455700,147,148.85,146.57,148.07,19930
1635456600,148.4,148.4,147.5,147.9,3609
1635457500,147.42,147.42,146.92,146.92,300
1635506100,147.24,147.24,147.24,147.24,100
1635507000,147.05,147.22,147.05,147.19,1850
1635507900,147.45,147.45,147.45,147.45,300
1635508800,147.18,147.18,146.91,147,25690
1635510600,147.27,147.27,147.11,147.11,1243
1635511500,147.1,147.25,146.92,147.25,818
1635512400,147.18,147.7,147.05,147.7,1186
1635513300,148,148,147.05,147.05,5590
1635514200,147.215,148.69,146.58,146.81,785103
1635515100,146.82,147.34,146.42,147.12,545711
1635516000,147.13,147.81,146.97,147.515,288563
1635516900,147.51,147.59,146.92,147.04,207446
1635517800,147.06,147.35,146.92,147.13,225711
1635518700,147.14,147.47,147.01,147.26,176071
1635519600,147.28,147.34,147.02,147.07,125615
1635520500,147.085,147.95,147.05,147.93,206206
1635521400,147.95,148.42,147.88,148.3,153088
1635522300,148.35,148.63,148.21,148.31,121320
